5.013123422040727251e-01 4.111710333831705144e-01 1.363925265369729800e+00
2.026339167504768168e-01 9.922350764201469664e-01 1.396554032870287898e+00
4.934151579462460191e-01 2.864078883276839349e-01 1.516101151106537648e+00
8.151962461526890413e-01 8.591760213786980849e-02 1.639027781564064590e+00
2.984430867716070246e-01 4.287620666892865140e-01 1.573965821736854176e+00
7.219549628098498317e-02 6.285066152802580852e-01 1.965773285460301389e+00
6.788775753926101775e-01 9.605072152047787748e-01 1.053786119123488074e+00
8.737429165220689242e-03 9.328301599077366557e-01 1.886480273767050519e+00
6.598641633425583741e-02 7.161289194272868475e-01 1.783122534267955750e+00
5.269712442713274658e-01 6.846280478358365285e-01 1.177330972965464850e+00
6.387091066534671402e-01 7.013097248248878479e-02 1.930627944757977055e+00
4.931942532224744546e-01 3.140986506363292463e-01 1.477805329427453795e+00
4.288813658444641241e-01 3.695301281676192096e-01 1.474327814667756531e+00
2.171170835991157455e-01 4.108621579319556849e-01 1.799972646242935070e+00
8.433886706966342572e-01 2.614143487495533824e-01 1.344283500817017529e+00
2.549490863196843815e-01 3.779752162937901616e-01 1.759200696680057519e+00
1.603808670508615197e-01 5.060262390018500644e-01 1.774102600654457351e+00
5.296464663974997933e-01 2.062839850555291399e-01 1.614276729962644819e+00
6.364809300529723490e-01 5.105797044829385456e-01 1.207332566506709615e+00
7.296703119831955409e-01 1.270819106861912351e-01 1.593877027089741549e+00
3.881131548110883234e-01 3.830964935283008854e-01 1.505000452133859579e+00
8.602019695190602500e-01 7.093188202287168398e-01 1.053447855424527901e+00
8.677555155432581380e-01 1.141924112268362101e-01 1.555189577457267713e+00
8.011123656902430223e-02 6.447868435259387354e-01 1.833782442620628839e+00
2.773216353523462185e-01 6.874184739497253283e-01 1.383535263910194102e+00
4.692943814641736822e-02 8.211763035825284662e-01 1.755707982677107815e+00
5.668293305517542180e-01 6.358432155763604765e-01 1.175528649686362392e+00
1.502139093469525566e-01 9.995718844178990148e-01 1.472872485209072657e+00
2.912861820108375577e-01 8.983216288108791803e-01 1.301869472789255688e+00
2.967697168676846076e-01 3.045920413846279207e-01 1.852098208327131346e+00
4.174981645635560401e-01 3.401799168080714697e-01 1.525311607968163452e+00
2.956977509539086002e-01 3.329918507826731267e-01 1.756980513402127242e+00
9.741875182725187043e-01 1.973001272294782060e-01 1.404175671828300942e+00
6.095948459236270045e-01 3.324861864932172617e-01 1.365958105131659828e+00
5.117913843499362070e-01 9.587826472980112147e-01 1.128246894217584062e+00
9.157827700516042446e-01 4.966965228292768986e-01 1.140004030214281538e+00
5.684939460864937288e-01 3.681436689720390953e-01 1.356136580961553539e+00
7.630832601996463405e-01 9.704679020361239861e-01 1.028918997409472791e+00
1.203595094721752190e-01 6.282130938632590755e-01 1.703340087222358079e+00
9.785324627037585987e-01 3.935913002530577742e-01 1.205136720112410131e+00
9.983384795655531052e-01 1.033097849608248797e-01 1.557344493310154787e+00
6.133518831669650950e-01 3.543833817913359940e-01 1.341454317421884701e+00
5.224945952867399157e-02 8.674028557872566214e-01 1.709850193205416202e+00
7.701587978069890372e-02 8.251820203593915881e-01 1.657160405120151614e+00
6.828626456561678326e-01 2.254433631175786212e-01 1.452746937202551880e+00
1.576684293084706923e-01 4.833538595101011248e-01 1.846525928791757254e+00
3.400638512411929826e-01 6.962519406057595672e-01 1.312816330246689533e+00
6.428127701108168335e-01 8.620521182131725135e-01 1.076210162041917995e+00
5.688369274230287154e-01 9.051840811471965065e-01 1.102721700709259345e+00
8.708060566822191095e-01 6.692952902118673997e-01 1.065150643186856039e+00
2.432692371478105686e-01 3.896773790262171300e-01 1.765767528124652319e+00
9.533296383270598584e-01 1.069612191242264032e-02 1.861798284590252761e+00
5.263902142207288470e-03 9.884814225703645318e-01 1.898179481475247954e+00
3.239204233695192059e-02 8.959699058717206510e-01 1.769972654271700918e+00
9.957104877236563345e-01 4.028433608724331094e-01 1.197886823178736293e+00
4.624786877154827280e-01 4.383449025660276499e-01 1.371021152687655675e+00
4.349845469697994904e-01 3.091184876663096714e-01 1.548956461355901926e+00
7.668523833789009370e-01 3.387883855606265149e-01 1.286949237575347516e+00
1.394837580118367670e-01 5.001552252919443387e-01 1.901679104603232862e+00
8.147469838626612004e-01 3.133914706318208232e-02 1.834538608733833787e+00
1.716137621147795222e-02 8.271885058058099371e-01 1.935467627783760580e+00
3.797078648621399211e-01 2.480064842655318458e-01 1.776967671896136913e+00
5.357428976837119716e-02 7.433528650505634161e-01 1.804013716972838743e+00
9.000623366236948364e-02 5.857126767586051663e-01 1.983345900560706365e+00
2.022226858492891521e-01 7.939657941575155586e-01 1.433342022866231247e+00
1.784036552699312939e-01 6.649186668249339460e-01 1.538805955715156326e+00
5.779431390036793292e-02 8.404695929288870104e-01 1.705384158095246683e+00
5.513318513687617273e-01 6.063466525427996245e-01 1.197669684955405822e+00
7.047721986561852336e-01 8.158294721150505246e-02 1.736654860570786774e+00
9.393102700581504871e-01 2.063706553016553258e-02 1.807217741308438708e+00
3.402467790448182594e-01 6.718112972838938823e-01 1.323969037063551069e+00
4.832312168075758585e-02 7.362480041252834617e-01 1.842691373584773418e+00
2.215197903623422615e-02 7.934720398857387780e-01 1.965949308549034491e+00
6.115366908040686944e-01 5.957614474833480278e-01 1.171937532508695146e+00
2.396097609327453304e-01 3.521198236923720470e-01 1.954635239680561742e+00
8.495991273498125773e-01 6.574002166567611827e-01 1.072635472988519023e+00
1.468810383125493946e-01 6.064800429182801711e-01 1.657465212587498904e+00
2.977181295566052599e-01 8.386179170657686033e-01 1.306634297246874521e+00
3.170532938703000125e-01 6.788000267866192150e-01 1.343940266595855970e+00
8.639565259275070463e-01 9.288991943175390897e-01 1.011851808384191864e+00
9.263321482867734602e-01 6.238526450694348302e-02 1.660218223840295160e+00
9.201306785410587885e-01 4.928864457628201468e-01 1.141829425697534539e+00
3.627659190258889499e-01 5.390737216101590956e-01 1.382359577152878716e+00
4.448475114075669534e-01 5.722143810217965587e-01 1.286694189982260372e+00
2.862473483983312139e-01 3.278494836709655580e-01 1.803096887454262776e+00
1.457033065748780665e-01 4.802395161715403704e-01 1.994881498919688578e+00
6.281267667794581122e-01 2.053689523414341522e-01 1.520133563883500738e+00
2.194286275760199967e-01 5.241196673067174405e-01 1.594726954377823303e+00
3.501648977503110105e-01 4.041236258284940375e-01 1.528146541192760166e+00
6.391783333102162290e-01 1.612647479008608720e-01 1.592163143238132461e+00
6.486823060127904217e-01 4.139234458403543426e-01 1.269869771509311240e+00
4.521381470147297632e-01 2.201294818966966771e-01 1.697263538639906422e+00
9.541548193531472766e-01 8.269228254568533609e-01 1.016159306054268630e+00
2.417024441047388450e-02 7.831179136036588995e-01 1.973196106505663128e+00
